unique_id,painting,emotional_intensity,evokes_sombre,evokes_content,evokes_calm,evokes_uneasy,prominent_colour_count,prominent_object_count,place_bedroom,place_office,place_living_room,place_dining_room,view_friends,view_family,view_coworkers,view_by_yourself,like_fall,like_winter,like_spring,like_summer,monetary_value,text_clock_feels,text_clock_food,text_clock_music,text_starry_feels,text_starry_food,text_starry_music,text_lilies_feels,text_lilies_food,text_lilies_music
374,The Persistence of Memory,3,4,2,2,5,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.012476007677543186,0.004459308807134894,0.0903846153846154,0.06653426017874876,0.005780346820809248,0.06663724624889673,0.0744518103008669,0.0,0.049074472664657774
376,The Persistence of Memory,5,3,2,2,4,8,5,0,1,0,0,1,0,0,0,0,0,0,1,30.0,0.0006397952655150352,0.0,0.018076923076923077,0.003972194637537239,0.013872832369942197,0.013239187996469549,0.0015298317185109638,0.0011682242990654205,0.008609556607834697
377,The Persistence of Memory,6,5,1,2,4,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.08413307741522713,0.0379041248606466,0.07423076923076923,0.017874875868917582,0.048554913294797684,0.04413062665489851,0.005099439061703213,0.009345794392523364,0.030563925957813175
379,The Persistence of Memory,8,4,3,2,4,10,7,0,1,0,0,0,0,1,0,1,0,0,0,50.0,0.01215611004478567,0.026755852842809364,0.008846153846153847,0.03624627606752731,0.09132947976878612,0.016328331862312445,0.011728709841917389,0.036214953271028034,0.026259147653895826
380,The Persistence of Memory,8,5,2,3,4,5,3,0,0,1,0,0,0,0,1,0,0,0,1,3000000.0,0.0003198976327575176,0.02564102564102564,0.01846153846153846,0.005958291956305859,0.024277456647398846,0.040158870255957636,0.007649158592554819,0.002336448598130841,0.0581145071028842
381,The Persistence of Memory,8,4,2,2,3,4,4,0,1,1,0,1,1,0,0,1,0,0,1,50.0,0.0006397952655150352,0.0,0.0,0.003972194637537239,0.0023121387283236996,0.000441306266548985,0.0015298317185109638,0.0035046728971962616,0.0
382,The Persistence of Memory,8,4,1,2,4,4,5,0,1,0,0,1,1,0,1,0,0,0,1,300.0,0.0012795905310300703,0.0,0.013461538461538462,0.0014895729890764646,0.016184971098265895,0.03133274492497794,0.0015298317185109638,0.004672897196261682,0.026259147653895823
383,The Persistence of Memory,6,4,1,2,4,4,5,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0047984644913627635,0.021181716833890748,0.006923076923076923,0.006454816285998014,0.03352601156069364,0.0022065313327449252,0.007649158592554819,0.003504672897196261,0.0
384,The Persistence of Memory,2,4,2,2,4,2,3,0,1,0,0,0,0,0,1,1,0,0,0,10.0,0.005758157389635317,0.004459308807134894,0.01576923076923077,0.05610724925521351,0.06820809248554913,0.03662842012356576,0.06425293217746048,0.007009345794392523,0.02324580284115368
385,The Persistence of Memory,10,5,3,1,5,4,5,0,1,1,1,1,0,0,1,1,0,0,0,100000.0,0.005758157389635317,0.0011148272017837235,0.0026923076923076926,0.057100297914597815,0.004624277456647399,0.015445719329214475,0.0647628760836308,0.002336448598130841,0.01076194575979337
386,The Persistence of Memory,4,4,2,4,3,3,4,0,0,1,0,1,1,0,0,1,0,0,0,400000.0,0.018873960332693535,0.026755852842809364,0.006153846153846154,0.09384309831181728,0.09132947976878612,0.01676963812886143,0.09943906170321264,0.036214953271028034,0.019801980198019802
388,The Persistence of Memory,7,1,3,2,4,6,5,0,1,1,0,0,1,1,1,0,0,0,1,100.0,0.0067178502879078695,0.0,0.05653846153846154,0.06852035749751739,0.0011560693641618498,0.038393645189761696,0.07649158592554818,0.0,0.021523891519586745
389,The Persistence of Memory,5,4,3,4,4,3,6,0,1,0,0,0,0,0,1,1,0,0,0,300.0,0.005118362124120281,0.027870680044593088,0.0038461538461538464,0.05362462760675273,0.13872832369942195,0.00264783759929391,0.0647628760836308,0.036214953271028034,0.002152389151958674
390,The Persistence of Memory,7,5,2,1,5,4,5,0,1,0,0,0,0,0,1,0,0,0,1,300.0,0.0,0.0,0.0,0.0004965243296921549,0.016184971098265895,0.00176522506619594,0.0,0.004672897196261682,0.00043047783039173483
391,The Persistence of Memory,6,5,1,2,5,4,4,1,0,0,0,0,0,0,1,0,0,0,1,10.0,0.0028790786948176585,0.024526198439241916,0.003076923076923077,0.025819265143992052,0.03005780346820809,0.01147396293027361,0.013768485466598673,0.0011682242990654205,0.011192423590185106
392,The Persistence of Memory,7,5,2,2,4,5,7,0,0,1,1,1,1,1,1,1,0,0,0,1000000.0,0.09724888035828536,0.026755852842809364,0.025769230769230777,0.10476663356504468,0.09132947976878612,0.046337157987643436,0.08720040795512492,0.036214953271028034,0.03616013775290572
395,The Persistence of Memory,4,5,2,3,4,4,4,0,1,1,0,1,1,0,1,1,0,1,0,80.0,0.009916826615483045,0.0033444816053511705,0.0019230769230769232,0.013406156901688181,0.008092485549132947,0.00529567519858782,0.019377868434472208,0.002336448598130841,0.004304778303917348
397,The Persistence of Memory,9,5,1,1,5,2,5,0,1,0,0,0,0,0,1,1,0,0,0,50.0,0.0006397952655150352,0.016722408026755856,0.010769230769230769,0.005958291956305858,0.018497109826589593,0.01059135039717564,0.0025497195308516064,0.007009345794392522,0.006887645286267757
398,The Persistence of Memory,7,5,2,4,4,4,4,1,1,0,1,1,0,1,1,1,1,0,0,30.0,0.01215611004478567,0.027870680044593088,0.04576923076923077,0.017874875868917575,0.13872832369942195,0.08473080317740513,0.011218765935747067,0.036214953271028034,0.0654326302195437
399,The Persistence of Memory,6,4,1,3,4,4,5,1,0,1,0,0,0,0,1,1,0,0,0,20000.0,0.0067178502879078695,0.026755852842809364,0.0,0.009433962264150943,0.09132947976878612,0.00264783759929391,0.0010198878123406426,0.036214953271028034,0.0008609556607834697
400,The Persistence of Memory,3,2,2,3,4,5,5,0,1,0,0,0,0,0,1,1,0,0,0,100.0,0.0003198976327575176,0.0011148272017837235,0.008076923076923077,0.008440913604766634,0.004624277456647399,0.012797881729920565,0.00407955124936257,0.002336448598130841,0.008179078777442962
401,The Persistence of Memory,8,3,2,2,5,3,3,1,0,0,0,0,0,0,0,1,0,0,0,50.0,0.019513755598208574,0.013377926421404682,0.016153846153846154,0.006951340615690168,0.04393063583815029,0.017210944395410415,0.0,0.016355140186915886,0.01808006887645286
402,The Persistence of Memory,7,4,2,3,5,4,5,1,1,0,0,0,0,0,1,1,1,0,0,200.0,0.030710172744721688,0.03121516164994426,0.0011538461538461537,0.029791459781529295,0.018497109826589593,0.00706090026478376,0.01937786843447221,0.005841121495327103,0.0008609556607834697
403,The Persistence of Memory,8,4,2,3,2,7,5,0,1,1,0,1,1,1,1,0,1,0,0,1000.0,0.02079334612923864,0.026755852842809364,0.02576923076923077,0.07547169811320754,0.09132947976878612,0.04898499558693734,0.07853136155022947,0.036214953271028034,0.04778303917348256
404,The Persistence of Memory,8,5,2,3,4,3,6,0,1,1,1,1,1,1,1,1,0,0,0,0.0,0.001599488163787588,0.004459308807134894,0.021153846153846155,0.019364448857994043,0.019653179190751442,0.022506619593998235,0.029576746557878633,0.002336448598130841,0.01248385708136031
406,The Persistence of Memory,8,1,2,2,5,3,4,0,0,1,0,1,0,0,0,0,0,0,1,1000000.0,0.005118362124120281,0.002229654403567447,0.027307692307692307,0.05312810327706058,0.003468208092485549,0.05692850838481907,0.06425293217746048,0.1308411214953271,0.046922083512699095
407,The Persistence of Memory,6,4,2,1,5,11,12,1,1,1,0,1,1,0,1,1,0,0,0,75.0,0.007357645553422904,0.017837235228539576,0.012307692307692308,0.029791459781529292,0.024277456647398842,0.033539276257722864,0.008159102498725139,0.0011682242990654205,0.0284115368058545
408,The Persistence of Memory,8,2,4,4,2,7,6,0,1,1,1,1,1,1,1,0,0,0,1,100.0,0.016634676903390915,0.0,0.06615384615384616,0.08788480635551142,0.0023121387283236996,0.031774051191526924,0.08057113717491074,0.0,0.024537236332328887
409,The Persistence of Memory,5,4,2,3,4,3,4,0,1,1,0,0,0,1,1,1,0,0,0,2000.0,0.0,0.027870680044593088,0.03076923076923077,0.0004965243296921549,0.10635838150289018,0.0472197705207414,0.0,0.036214953271028034,0.03874300473525613
411,The Persistence of Memory,8,4,1,4,4,4,4,0,1,0,0,0,0,0,1,1,0,0,0,30.0,0.0019193857965451055,0.013377926421404682,0.006538461538461538,0.0034756703078450846,0.07976878612716762,0.013680494263018534,0.0,0.03271028037383177,0.004735256134309083
413,The Persistence of Memory,3,4,1,3,4,3,7,0,1,0,0,1,1,0,0,0,1,0,0,0.0,0.01055662188099808,0.013377926421404684,0.00923076923076923,0.014895729890764646,0.027745664739884386,0.01059135039717564,0.0056093829678735335,0.003504672897196261,0.005596211795092553
414,The Persistence of Memory,5,3,3,4,2,5,4,1,0,0,0,0,0,0,1,0,0,0,1,10.0,0.0,0.013377926421404684,0.023846153846153847,0.006454816285998014,0.017341040462427744,0.0472197705207414,0.0015298317185109638,0.005841121495327103,0.03357727077055532
416,The Persistence of Memory,8,4,3,2,4,6,7,0,0,1,0,0,0,0,1,0,0,0,1,50.0,0.003518873960332694,0.0,0.01076923076923077,0.02184707050645482,0.0023121387283236996,0.024271844660194178,0.005609382967873534,0.0,0.016358157554885924
417,The Persistence of Memory,6,4,2,3,3,4,4,0,0,0,1,1,0,1,0,1,1,0,0,30.0,0.001599488163787588,0.0,0.05615384615384615,0.014399205561072492,0.0023121387283236996,0.024271844660194178,0.00866904640489546,0.0,0.017219113215669393
418,The Persistence of Memory,6,4,3,3,4,5,3,0,0,1,0,0,0,0,1,0,0,1,0,20.0,0.0,0.027870680044593088,0.009615384615384616,0.0009930486593843098,0.13872832369942195,0.017652250661959402,0.0010198878123406426,0.036214953271028034,0.017219113215669393
419,The Persistence of Memory,2,4,1,3,4,4,6,0,1,0,0,0,0,0,1,0,0,0,1,10.0,0.011196417146513116,0.0,0.0034615384615384616,0.03326713008937438,0.013872832369942197,0.001323918799646955,0.034166241713411524,0.0011682242990654205,0.0
420,The Persistence of Memory,9,1,3,4,2,4,7,0,1,0,0,0,0,0,1,1,0,0,0,150000000.0,0.02431222008957134,0.0,0.06846153846153846,0.04170804369414101,0.013872832369942197,0.028243601059135044,0.004589495155532892,0.0011682242990654205,0.02152389151958674
421,The Persistence of Memory,7,5,2,3,4,5,11,0,1,1,0,1,1,0,1,1,1,0,0,20000.0,0.0047984644913627635,0.0,0.003076923076923077,0.007944389275074478,0.0023121387283236996,0.003089143865842895,0.00815910249872514,0.002336448598130841,0.0017219113215669393
425,The Persistence of Memory,5,4,1,4,2,3,6,0,0,1,0,0,0,0,1,1,0,0,0,50.0,0.001599488163787588,0.021181716833890744,0.05269230769230769,0.0004965243296921549,0.016184971098265895,0.02118270079435128,0.0005099439061703213,0.002336448598130841,0.015066724063710719
428,The Persistence of Memory,8,4,3,4,2,5,4,1,1,1,1,1,0,0,1,1,1,0,0,500.0,0.005118362124120281,0.0,0.001153846153846154,0.05312810327706058,0.0011560693641618498,0.001323918799646955,0.06425293217746048,0.0,0.0
429,The Persistence of Memory,0,4,2,4,3,5,7,1,0,1,0,0,0,0,1,0,0,0,1,40.0,0.005118362124120281,0.008918617614269788,0.0,0.003475670307845084,0.005780346820809248,0.001323918799646955,0.0005099439061703213,0.018691588785046728,0.0008609556607834697
431,The Persistence of Memory,6,4,1,2,2,7,5,1,0,0,0,0,0,0,1,1,0,0,1,50.0,0.0067178502879078695,0.007803790412486065,0.006153846153846155,0.07199602780536248,0.015028901734104046,0.014563106796116505,0.09688934217236103,0.002336448598130841,0.007318123116659492
433,The Persistence of Memory,8,4,3,4,5,7,8,0,1,1,0,0,0,0,1,0,0,0,1,0.3,0.007677543186180422,0.016722408026755856,0.018076923076923077,0.057100297914597815,0.020809248554913295,0.022506619593998238,0.07139214686384497,0.018691588785046728,0.011192423590185106
434,The Persistence of Memory,8,2,3,2,4,3,6,0,1,0,0,1,0,0,1,0,0,0,1,10.0,0.0,0.0,0.008076923076923077,0.012413108242303872,0.016184971098265895,0.019417475728155338,0.0035696073431922487,0.004672897196261682,0.0017219113215669393
435,The Persistence of Memory,4,4,2,2,4,3,5,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.004478566858605247,0.002229654403567447,0.005,0.008937437934458788,0.0023121387283236996,0.008384819064430714,0.005099439061703213,0.0011682242990654205,0.006026689625484288
436,The Persistence of Memory,7,5,1,3,4,3,3,1,0,0,0,0,0,0,1,1,1,0,0,100.0,0.011836212412028152,0.0011148272017837235,0.0003846153846153846,0.01936444885799404,0.047398843930635835,0.0044130626654898504,0.010708822029576747,0.0,0.00043047783039173483
437,The Persistence of Memory,6,4,2,2,3,5,7,0,0,1,0,0,0,0,0,0,1,0,0,10000000.0,0.005118362124120281,0.01226309921962096,0.02346153846153846,0.05312810327706058,0.06358381502890173,0.04677846425419241,0.06425293217746048,0.005841121495327103,0.03314679294016358
438,The Persistence of Memory,6,4,1,2,4,6,9,1,0,0,0,0,0,0,1,1,0,0,0,20.0,0.0,0.0,0.0015384615384615385,0.0009930486593843098,0.0023121387283236996,0.00706090026478376,0.0,0.0,0.004304778303917348
439,The Persistence of Memory,7,2,4,3,5,4,5,0,1,1,1,1,1,0,0,0,0,1,1,1000000.0,0.0067178502879078695,0.0,0.02692307692307692,0.06554121151936446,0.0023121387283236996,0.048984995586937335,0.12799592044875063,0.0,0.039603960396039604
440,The Persistence of Memory,4,4,1,2,5,3,5,1,0,0,0,1,1,0,0,1,1,0,0,120.0,0.02751119641714651,0.03567447045707915,0.044230769230769226,0.08987090367428006,0.1468208092485549,0.0772285966460724,0.08771035186129522,0.014018691588785047,0.08609556607834695
443,The Persistence of Memory,8,5,2,2,5,4,6,0,1,0,0,0,0,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0029791459781529296,0.0023121387283236996,0.00088261253309797,0.0005099439061703213,0.0,0.0
445,The Persistence of Memory,9,5,4,1,5,4,5,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.006078055022392834,0.027870680044593088,0.032692307692307694,0.004965243296921549,0.04855491329479769,0.05516328331862313,0.0010198878123406426,0.026869158878504672,0.03314679294016358
446,The Persistence of Memory,5,4,4,4,1,4,7,1,0,0,0,0,0,0,1,1,0,0,0,10.0,0.0028790786948176585,0.026755852842809364,0.05615384615384615,0.016881827209533268,0.09132947976878612,0.032215357458075904,0.03161652218255992,0.036214953271028034,0.015927679724494187
447,The Persistence of Memory,8,4,3,2,4,5,6,0,1,0,0,1,0,0,0,1,1,0,0,50.0,0.005118362124120281,0.044593088071348944,0.01576923076923077,0.057100297914597815,0.019653179190751446,0.03706972639011474,0.07751147373788883,0.015186915887850466,0.027981058975462766
448,The Persistence of Memory,4,2,2,5,3,5,6,0,1,0,0,0,0,0,1,0,1,0,0,6000.0,0.0,0.007803790412486065,0.0007692307692307692,0.010923535253227408,0.013872832369942197,0.00529567519858782,0.06374298827129016,0.002336448598130841,0.01894102453723633
449,The Persistence of Memory,4,4,2,4,2,3,4,1,0,0,0,0,0,0,1,1,0,0,0,10.0,0.0006397952655150352,0.0033444816053511705,0.0,0.0009930486593843098,0.003468208092485549,0.000441306266548985,0.0,0.0,0.0
450,The Persistence of Memory,7,4,2,2,5,5,6,0,1,0,0,0,0,0,1,1,0,0,0,10000.0,0.004158669225847728,0.0,0.036538461538461534,0.007944389275074478,0.003468208092485549,0.048984995586937335,0.0035696073431922487,0.0,0.03443822643133879
451,The Persistence of Memory,9,4,3,3,4,10,4,0,0,0,1,0,0,0,1,1,0,0,0,570.0,0.03902751119641715,0.006688963210702342,0.0007692307692307692,0.05908639523336643,0.017341040462427744,0.00264783759929391,0.1417644059153493,0.14953271028037377,0.0017219113215669393
452,The Persistence of Memory,1,2,4,4,1,5,5,1,0,0,0,1,1,1,0,0,0,1,0,30.0,0.0006397952655150352,0.0033444816053511705,0.0,0.0024826216484607746,0.008092485549132947,0.00176522506619594,0.0005099439061703213,0.002336448598130841,0.0
453,The Persistence of Memory,5,3,4,4,1,4,4,1,1,0,0,1,1,0,1,1,0,0,0,20.0,0.008957133717210491,0.002229654403567447,0.021538461538461538,0.06752730883813307,0.0011560693641618498,0.02383053839364519,0.09484956654767975,0.002336448598130841,0.026259147653895823
455,The Persistence of Memory,8,4,2,2,4,5,7,0,1,0,0,0,0,0,1,1,0,0,0,500.0,0.005118362124120281,0.03901895206243032,0.001153846153846154,0.008440913604766634,0.012716763005780347,0.006619593998234775,0.005099439061703214,0.02453271028037383,0.0008609556607834697
456,The Persistence of Memory,6,3,2,4,3,4,5,0,1,0,1,0,0,0,1,1,0,0,1,50.0,0.0006397952655150352,0.0033444816053511705,0.028076923076923072,0.017874875868917575,0.012716763005780346,0.03795233892321271,0.01172870984191739,0.005841121495327103,0.03142488161859664
458,The Persistence of Memory,10,4,3,2,5,4,3,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0.005758157389635317,0.0033444816053511705,0.030384615384615385,0.007944389275074478,0.003468208092485549,0.029567519858782,0.0035696073431922487,0.0,0.030133448127421435
459,The Persistence of Memory,3,4,1,2,4,4,4,0,0,0,1,1,1,1,0,1,0,0,0,5.0,0.003198976327575176,0.004459308807134894,0.04076923076923077,0.014895729890764648,0.016184971098265895,0.0560458958517211,0.006629270780214177,0.008177570093457943,0.06844597503228585
460,The Persistence of Memory,8,4,2,2,3,5,5,0,1,1,0,1,1,0,1,1,0,0,0,500.0,0.11964171465131158,0.032329988851727984,0.057692307692307696,0.14051638530287985,0.06705202312138728,0.09046778464254196,0.12136664966853644,0.022196261682242986,0.06500215238915195
461,The Persistence of Memory,8,3,2,4,1,4,6,0,1,1,0,1,1,1,1,1,0,1,0,100.0,0.009916826615483047,0.007803790412486065,0.05576923076923077,0.03475670307845085,0.013872832369942197,0.08914386584289496,0.07496175420703723,0.002336448598130841,0.08609556607834695
466,The Persistence of Memory,3,5,1,2,3,3,4,0,1,0,0,0,0,1,0,1,0,0,0,1.0,0.005118362124120281,0.0011148272017837235,0.02423076923076923,0.05610724925521351,0.008092485549132947,0.030891438658428954,0.0647628760836308,0.0035046728971962616,0.04390873869995695
467,The Persistence of Memory,3,4,2,3,4,5,6,0,1,0,0,1,0,0,0,1,0,0,0,20.0,0.008957133717210493,0.016722408026755852,0.0073076923076923084,0.06852035749751738,0.016184971098265895,0.006619593998234775,0.07649158592554817,0.0011682242990654205,0.0038743004735256135
469,The Persistence of Memory,5,5,2,2,2,5,4,1,0,0,0,0,0,0,0,1,0,0,0,200.0,0.005118362124120281,0.01226309921962096,0.036153846153846154,0.0551142005958292,0.06358381502890173,0.07546337157987644,0.06680265170831208,0.005841121495327103,0.06758501937150237
471,The Persistence of Memory,4,4,3,3,4,3,4,0,1,0,0,0,0,0,1,1,0,0,0,10.0,0.015355086372360844,0.03567447045707915,0.0019230769230769232,0.057100297914597815,0.06589595375722543,0.0039717563989408655,0.043855175930647625,0.018691588785046728,0.0064571674558760225
474,The Persistence of Memory,8,4,1,3,5,5,10,1,0,0,0,0,0,0,1,1,0,0,0,200.0,0.0009596928982725527,0.005574136008918618,0.011923076923076923,0.0024826216484607746,0.026589595375722544,0.03000882612533098,0.0005099439061703213,0.005841121495327103,0.026259147653895823
475,The Persistence of Memory,5,3,3,3,3,6,7,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.005118362124120281,0.0,0.0015384615384615385,0.05312810327706058,0.016184971098265895,0.006178287731685789,0.06425293217746048,0.004672897196261682,0.008609556607834697
476,The Persistence of Memory,9,5,3,1,5,4,3,0,1,1,0,1,1,0,1,1,0,0,1,10.0,0.0012795905310300703,0.0033444816053511705,0.0026923076923076926,0.0024826216484607746,0.008092485549132947,0.004854368932038835,0.0005099439061703213,0.002336448598130841,0.0012914334911752045
478,The Persistence of Memory,7,4,2,1,5,10,5,1,0,0,0,0,0,0,1,0,0,0,1,50.0,0.005118362124120281,0.002229654403567447,0.0,0.05660377358490566,0.013872832369942195,0.002206531332744925,0.06884242733299337,0.0,0.0
480,The Persistence of Memory,3,3,3,3,2,4,5,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0022392834293026233,0.0033444816053511705,0.0003846153846153846,0.006454816285998014,0.012716763005780346,0.003089143865842895,0.002039775624681285,0.002336448598130841,0.0017219113215669393
481,The Persistence of Memory,8,4,2,2,4,3,4,0,1,0,0,0,1,0,0,1,0,0,0,100.0,0.0003198976327575176,0.021181716833890748,0.06,0.0014895729890764648,0.02543352601156069,0.02780229479258606,0.0035696073431922487,0.008177570093457943,0.01678863538527766
482,The Persistence of Memory,7,4,2,2,4,4,6,0,0,1,0,0,0,0,1,0,0,0,1,300.0,0.037108125399872044,0.026755852842809364,0.003076923076923077,0.07497517378351537,0.09132947976878612,0.0048543689320388345,0.040285568587455384,0.036214953271028034,0.004304778303917348
483,The Persistence of Memory,5,4,1,2,3,6,8,1,0,0,0,0,0,0,1,1,0,0,0,150.0,0.001599488163787588,0.0,0.006923076923076923,0.02035749751737835,0.0023121387283236996,0.014563106796116505,0.033656297807241206,0.0,0.004735256134309083
484,The Persistence of Memory,6,4,1,2,3,3,3,0,1,1,0,0,0,0,1,0,0,0,1,100.0,0.0,0.026755852842809364,0.016923076923076923,0.011420059582919563,0.09132947976878612,0.03353927625772286,0.06374298827129016,0.036214953271028034,0.02410675850193715
487,The Persistence of Memory,8,4,2,4,4,12,5,0,1,1,0,0,1,0,1,1,0,0,0,1000.0,0.011516314779270634,0.0011148272017837235,0.005384615384615385,0.0059582919563058575,0.047398843930635835,0.004854368932038835,0.006119326874043855,0.0,0.0034438226431338786
488,The Persistence of Memory,7,4,2,2,5,10,9,1,0,0,0,0,0,1,0,1,1,0,0,200.0,0.0,0.0011148272017837235,0.0,0.0009930486593843098,0.0023121387283236996,0.001323918799646955,0.0,0.0,0.0
491,The Persistence of Memory,4,4,2,3,4,6,9,1,0,0,0,1,1,1,1,1,0,0,0,0.0,0.0067178502879078695,0.0,0.018461538461538463,0.05461767626613705,0.0011560693641618498,0.03574580759046779,0.06425293217746048,0.0,0.0297029702970297
492,The Persistence of Memory,4,4,2,3,3,4,5,1,1,0,0,0,0,0,1,1,0,0,0,0.0,0.012476007677543186,0.007803790412486065,0.02730769230769231,0.02284011916583912,0.013872832369942197,0.04236540158870256,0.00407955124936257,0.002336448598130841,0.03142488161859665
